instrument_name,strike_price,expiry_date,side,bid/ask
NIFTY,12000,25-Jun-2026,PE,20.05
NIFTY,12000,31-Dec-2026,PE,20.05
NIFTY,13000,24-Dec-2025,PE,20.05
NIFTY,13000,31-Dec-2026,PE,20.05
NIFTY,14000,26-Dec-2024,PE,5.15
NIFTY,14000,26-Dec-2024,CE,11073.0
NIFTY,14000,26-Jun-2025,PE,20.05
NIFTY,14000,25-Jun-2026,PE,20.05
NIFTY,14000,31-Dec-2026,PE,20.2
NIFTY,15000,26-Dec-2024,PE,4.8
NIFTY,15000,26-Dec-2024,CE,10091.75
NIFTY,15000,26-Jun-2025,PE,20.05
NIFTY,15000,24-Dec-2025,PE,20.05
NIFTY,15000,25-Jun-2026,PE,20.25
NIFTY,15000,31-Dec-2026,PE,20.75
NIFTY,15000,30-Dec-2027,PE,22.25
NIFTY,16000,26-Dec-2024,PE,5.1
NIFTY,16000,26-Dec-2024,CE,8370.8
NIFTY,16000,26-Jun-2025,PE,20.05
NIFTY,16000,24-Dec-2025,PE,20.25
NIFTY,16000,25-Jun-2026,PE,21.05
NIFTY,16000,31-Dec-2026,PE,22.45
NIFTY,16500,24-Dec-2025,PE,20.5
NIFTY,17000,26-Dec-2024,PE,6.8
NIFTY,17000,26-Dec-2024,CE,7976.85
NIFTY,17000,26-Jun-2025,CE,0.0
NIFTY,17000,24-Dec-2025,PE,21.05
NIFTY,17000,24-Dec-2025,CE,9200.0
NIFTY,17000,31-Dec-2026,PE,26.75
NIFTY,17000,30-Dec-2027,PE,32.75
NIFTY,18000,26-Dec-2024,PE,8.1
NIFTY,18000,26-Dec-2024,CE,6413.95
NIFTY,18000,26-Jun-2025,PE,20.5
NIFTY,18000,24-Dec-2025,PE,24.15
NIFTY,18000,24-Dec-2025,CE,7851.85
NIFTY,18000,31-Dec-2026,PE,36.5
NIFTY,18000,24-Jun-2027,PE,41.65
NIFTY,18000,30-Dec-2027,PE,46.05
NIFTY,19000,26-Dec-2024,PE,14.5
NIFTY,19000,26-Dec-2024,CE,5456.2
NIFTY,19000,27-Mar-2025,PE,20.35
NIFTY,19000,26-Jun-2025,PE,22.8
NIFTY,19000,25-Sep-2025,PE,27.4
NIFTY,19000,24-Dec-2025,PE,33.2
NIFTY,19000,24-Dec-2025,CE,0.0
NIFTY,19000,25-Jun-2026,PE,45.3
NIFTY,19000,31-Dec-2026,PE,56.15
NIFTY,19000,24-Jun-2027,PE,63.5
NIFTY,19000,30-Dec-2027,PE,69.15
NIFTY,19000,29-Jun-2028,PE,73.65
NIFTY,19000,28-Dec-2028,PE,76.3
NIFTY,19000,28-Jun-2029,PE,77.15
NIFTY,19500,24-Dec-2025,CE,0.0
NIFTY,20000,26-Dec-2024,PE,21.2
NIFTY,20000,26-Dec-2024,CE,4460.0
NIFTY,20000,27-Mar-2025,PE,60.25
NIFTY,20000,27-Mar-2025,CE,5555.05
NIFTY,20000,26-Jun-2025,PE,31.95
NIFTY,20000,25-Sep-2025,PE,43.65
NIFTY,20000,24-Dec-2025,PE,180.55
NIFTY,20000,24-Dec-2025,CE,6199.8
NIFTY,20000,31-Dec-2026,PE,99.9
NIFTY,20000,24-Jun-2027,PE,112.85
NIFTY,20000,30-Dec-2027,PE,121.05
NIFTY,20000,29-Jun-2028,PE,124.75
NIFTY,20000,28-Dec-2028,PE,125.4
NIFTY,20000,28-Jun-2029,PE,124.0
NIFTY,21000,26-Dec-2024,PE,31.8
NIFTY,21000,26-Dec-2024,CE,3505.0
NIFTY,21000,27-Mar-2025,PE,90.2
NIFTY,21000,27-Mar-2025,CE,4785.0
NIFTY,21000,26-Jun-2025,PE,59.95
NIFTY,21000,25-Sep-2025,PE,88.45
NIFTY,21000,24-Dec-2025,PE,116.7
NIFTY,21000,24-Dec-2025,CE,0.0
NIFTY,21000,25-Jun-2026,PE,157.15
NIFTY,21000,31-Dec-2026,PE,182.35
NIFTY,21000,24-Jun-2027,PE,194.75
NIFTY,21000,30-Dec-2027,PE,200.2
NIFTY,21000,29-Jun-2028,PE,199.95
NIFTY,21000,28-Dec-2028,PE,196.25
NIFTY,21000,28-Jun-2029,PE,190.05
NIFTY,22000,26-Dec-2024,PE,61.1
NIFTY,22000,26-Dec-2024,CE,2551.5
NIFTY,22000,27-Mar-2025,PE,156.15
NIFTY,22000,27-Mar-2025,CE,2979.25
NIFTY,22000,26-Jun-2025,PE,206.05
NIFTY,22000,25-Sep-2025,PE,203.0
NIFTY,22000,24-Dec-2025,PE,370.0
NIFTY,22000,24-Dec-2025,CE,0.0
NIFTY,22000,25-Jun-2026,PE,287.6
NIFTY,22000,31-Dec-2026,PE,310.0
NIFTY,22000,24-Jun-2027,PE,316.5
NIFTY,22000,30-Dec-2027,PE,313.95
NIFTY,22000,29-Jun-2028,PE,305.65
NIFTY,22000,28-Dec-2028,PE,293.9
NIFTY,22000,28-Jun-2029,PE,280.0
NIFTY,22450,07-Nov-2024,PE,1.9
NIFTY,22450,07-Nov-2024,CE,1886.1
NIFTY,22450,14-Nov-2024,PE,5.7
NIFTY,22450,14-Nov-2024,CE,2017.55
NIFTY,22450,21-Nov-2024,PE,12.0
NIFTY,22450,21-Nov-2024,CE,2152.4
NIFTY,22450,28-Nov-2024,PE,33.1
NIFTY,22450,28-Nov-2024,CE,1947.0
NIFTY,22450,05-Dec-2024,PE,11.0
NIFTY,22450,26-Dec-2024,PE,43.15
NIFTY,22450,26-Dec-2024,CE,2365.1
NIFTY,22450,30-Jan-2025,PE,119.7
NIFTY,22500,07-Nov-2024,PE,1.85
NIFTY,22500,07-Nov-2024,CE,1807.05
NIFTY,22500,14-Nov-2024,PE,7.05
NIFTY,22500,14-Nov-2024,CE,1965.6
NIFTY,22500,21-Nov-2024,PE,18.45
NIFTY,22500,21-Nov-2024,CE,2097.75
NIFTY,22500,28-Nov-2024,PE,36.0
NIFTY,22500,28-Nov-2024,CE,1900.65
NIFTY,22500,05-Dec-2024,PE,12.1
NIFTY,22500,26-Dec-2024,PE,96.1
NIFTY,22500,26-Dec-2024,CE,2291.25
NIFTY,22500,30-Jan-2025,PE,130.0
NIFTY,22550,07-Nov-2024,PE,1.75
NIFTY,22550,07-Nov-2024,CE,1786.45
NIFTY,22550,14-Nov-2024,PE,6.3
NIFTY,22550,14-Nov-2024,CE,1916.8
NIFTY,22550,21-Nov-2024,PE,12.0
NIFTY,22550,21-Nov-2024,CE,2068.25
NIFTY,22550,28-Nov-2024,PE,24.85
NIFTY,22550,28-Nov-2024,CE,1983.75
NIFTY,22550,05-Dec-2024,PE,11.1
NIFTY,22550,26-Dec-2024,PE,36.1
NIFTY,22550,26-Dec-2024,CE,2286.05
NIFTY,22550,30-Jan-2025,PE,64.1
NIFTY,22600,07-Nov-2024,PE,1.9
NIFTY,22600,07-Nov-2024,CE,1734.0
NIFTY,22600,14-Nov-2024,PE,6.5
NIFTY,22600,14-Nov-2024,CE,1866.15
NIFTY,22600,21-Nov-2024,PE,12.0
NIFTY,22600,21-Nov-2024,CE,2013.45
NIFTY,22600,28-Nov-2024,PE,25.7
NIFTY,22600,28-Nov-2024,CE,1931.7
NIFTY,22600,05-Dec-2024,PE,13.1
NIFTY,22600,26-Dec-2024,PE,55.1
NIFTY,22600,26-Dec-2024,CE,2236.65
NIFTY,22600,30-Jan-2025,PE,68.1
NIFTY,22650,07-Nov-2024,PE,2.1
NIFTY,22650,07-Nov-2024,CE,1686.8
NIFTY,22650,14-Nov-2024,PE,8.15
NIFTY,22650,14-Nov-2024,CE,1816.05
NIFTY,22650,21-Nov-2024,PE,12.0
NIFTY,22650,21-Nov-2024,CE,1959.05
NIFTY,22650,28-Nov-2024,PE,26.3
NIFTY,22650,28-Nov-2024,CE,1878.7
NIFTY,22650,05-Dec-2024,PE,13.5
NIFTY,22650,26-Dec-2024,PE,54.5
NIFTY,22650,26-Dec-2024,CE,2188.55
NIFTY,22650,30-Jan-2025,PE,73.1
NIFTY,22700,07-Nov-2024,PE,2.15
NIFTY,22700,07-Nov-2024,CE,1637.05
NIFTY,22700,14-Nov-2024,PE,10.55
NIFTY,22700,14-Nov-2024,CE,1765.5
NIFTY,22700,21-Nov-2024,PE,12.1
NIFTY,22700,21-Nov-2024,CE,1904.45
NIFTY,22700,28-Nov-2024,PE,46.1
NIFTY,22700,28-Nov-2024,CE,1779.15
NIFTY,22700,05-Dec-2024,PE,18.1
NIFTY,22700,26-Dec-2024,PE,79.4
NIFTY,22700,26-Dec-2024,CE,2136.25
NIFTY,22700,30-Jan-2025,PE,81.1
NIFTY,22750,07-Nov-2024,PE,2.45
NIFTY,22750,07-Nov-2024,CE,1586.75
NIFTY,22750,14-Nov-2024,PE,9.15
NIFTY,22750,14-Nov-2024,CE,1715.4
NIFTY,22750,21-Nov-2024,PE,13.0
NIFTY,22750,21-Nov-2024,CE,1849.65
NIFTY,22750,28-Nov-2024,PE,29.25
NIFTY,22750,28-Nov-2024,CE,1786.35
NIFTY,22750,05-Dec-2024,PE,25.1
NIFTY,22750,26-Dec-2024,PE,50.1
NIFTY,22750,26-Dec-2024,CE,2044.7
NIFTY,22750,30-Jan-2025,PE,82.1
NIFTY,22800,07-Nov-2024,PE,3.05
NIFTY,22800,07-Nov-2024,CE,1511.0
NIFTY,22800,14-Nov-2024,PE,12.1
NIFTY,22800,14-Nov-2024,CE,1664.65
NIFTY,22800,21-Nov-2024,PE,13.1
NIFTY,22800,21-Nov-2024,CE,1795.25
NIFTY,22800,28-Nov-2024,PE,51.05
NIFTY,22800,28-Nov-2024,CE,1737.45
NIFTY,22800,05-Dec-2024,PE,23.1
NIFTY,22800,26-Dec-2024,PE,115.05
NIFTY,22800,26-Dec-2024,CE,2041.6
NIFTY,22800,30-Jan-2025,PE,86.1
NIFTY,22850,07-Nov-2024,PE,3.4
NIFTY,22850,07-Nov-2024,CE,1488.45
NIFTY,22850,14-Nov-2024,PE,11.6
NIFTY,22850,14-Nov-2024,CE,1644.95
NIFTY,22850,21-Nov-2024,PE,13.5
NIFTY,22850,21-Nov-2024,CE,1740.65
NIFTY,22850,28-Nov-2024,PE,32.5
NIFTY,22850,28-Nov-2024,CE,1690.8
NIFTY,22850,05-Dec-2024,PE,25.1
NIFTY,22850,26-Dec-2024,PE,50.1
NIFTY,22850,26-Dec-2024,CE,1995.1
NIFTY,22850,30-Jan-2025,PE,91.0
NIFTY,22900,07-Nov-2024,PE,4.3
NIFTY,22900,07-Nov-2024,CE,1430.55
NIFTY,22900,14-Nov-2024,PE,12.65
NIFTY,22900,14-Nov-2024,CE,1564.55
NIFTY,22900,21-Nov-2024,PE,18.0
NIFTY,22900,21-Nov-2024,CE,1686.05
NIFTY,22900,28-Nov-2024,PE,56.9
NIFTY,22900,28-Nov-2024,CE,1638.7
NIFTY,22900,05-Dec-2024,PE,25.1
NIFTY,22900,26-Dec-2024,PE,95.6
NIFTY,22900,26-Dec-2024,CE,1939.75
NIFTY,22900,30-Jan-2025,PE,95.1
NIFTY,22950,07-Nov-2024,PE,4.7
NIFTY,22950,07-Nov-2024,CE,1344.3
NIFTY,22950,14-Nov-2024,PE,12.7
NIFTY,22950,14-Nov-2024,CE,1515.4
NIFTY,22950,21-Nov-2024,PE,23.0
NIFTY,22950,21-Nov-2024,CE,1631.45
NIFTY,22950,28-Nov-2024,PE,36.75
NIFTY,22950,28-Nov-2024,CE,1597.15
NIFTY,22950,05-Dec-2024,PE,25.1
NIFTY,22950,26-Dec-2024,PE,72.8
NIFTY,22950,26-Dec-2024,CE,1883.2
NIFTY,22950,30-Jan-2025,PE,95.1
NIFTY,23000,07-Nov-2024,PE,5.5
NIFTY,23000,07-Nov-2024,CE,1282.05
NIFTY,23000,14-Nov-2024,PE,19.0
NIFTY,23000,14-Nov-2024,CE,1467.35
NIFTY,23000,21-Nov-2024,PE,41.45
NIFTY,23000,21-Nov-2024,CE,1576.85
NIFTY,23000,28-Nov-2024,PE,70.05
NIFTY,23000,28-Nov-2024,CE,1437.15
NIFTY,23000,05-Dec-2024,PE,44.2
NIFTY,23000,26-Dec-2024,PE,148.95
NIFTY,23000,26-Dec-2024,CE,1654.25
NIFTY,23000,30-Jan-2025,PE,211.0
NIFTY,23000,30-Jan-2025,CE,1945.2
NIFTY,23000,27-Mar-2025,PE,278.0
NIFTY,23000,27-Mar-2025,CE,2143.05
NIFTY,23000,26-Jun-2025,PE,365.0
NIFTY,23000,25-Sep-2025,PE,232.0
NIFTY,23000,24-Dec-2025,PE,508.3
NIFTY,23000,24-Dec-2025,CE,3450.0
NIFTY,23000,31-Dec-2026,PE,496.65
NIFTY,23000,31-Dec-2026,CE,6300.0
NIFTY,23000,24-Jun-2027,PE,487.55
NIFTY,23000,30-Dec-2027,PE,470.0
NIFTY,23000,29-Jun-2028,PE,448.1
NIFTY,23000,28-Dec-2028,PE,423.6
NIFTY,23000,28-Jun-2029,PE,398.1
NIFTY,23050,07-Nov-2024,PE,6.35
NIFTY,23050,07-Nov-2024,CE,1235.1
NIFTY,23050,14-Nov-2024,PE,18.4
NIFTY,23050,14-Nov-2024,CE,1483.45
NIFTY,23050,21-Nov-2024,PE,28.0
NIFTY,23050,21-Nov-2024,CE,1569.15
NIFTY,23050,28-Nov-2024,PE,73.55
NIFTY,23050,28-Nov-2024,CE,1498.35
NIFTY,23050,05-Dec-2024,PE,27.1
NIFTY,23050,26-Dec-2024,PE,125.8
NIFTY,23050,26-Dec-2024,CE,1775.9
NIFTY,23050,30-Jan-2025,PE,95.1
NIFTY,23100,07-Nov-2024,PE,7.1
NIFTY,23100,07-Nov-2024,CE,1235.2
NIFTY,23100,14-Nov-2024,PE,21.0
NIFTY,23100,14-Nov-2024,CE,1399.1
NIFTY,23100,21-Nov-2024,PE,34.0
NIFTY,23100,21-Nov-2024,CE,1514.55
NIFTY,23100,28-Nov-2024,PE,79.0
NIFTY,23100,28-Nov-2024,CE,1364.0
NIFTY,23100,05-Dec-2024,PE,44.9
NIFTY,23100,26-Dec-2024,PE,105.55
NIFTY,23100,26-Dec-2024,CE,1759.65
NIFTY,23100,30-Jan-2025,PE,95.15
NIFTY,23150,07-Nov-2024,PE,8.25
NIFTY,23150,07-Nov-2024,CE,1141.35
NIFTY,23150,14-Nov-2024,PE,22.4
NIFTY,23150,14-Nov-2024,CE,1342.05
NIFTY,23150,21-Nov-2024,PE,29.1
NIFTY,23150,21-Nov-2024,CE,1459.95
NIFTY,23150,28-Nov-2024,PE,54.5
NIFTY,23150,28-Nov-2024,CE,1404.8
NIFTY,23150,05-Dec-2024,PE,35.1
NIFTY,23150,26-Dec-2024,PE,114.05
NIFTY,23150,26-Dec-2024,CE,1713.9
NIFTY,23150,30-Jan-2025,PE,95.1
NIFTY,23200,07-Nov-2024,PE,10.25
NIFTY,23200,07-Nov-2024,CE,1106.3
NIFTY,23200,14-Nov-2024,PE,28.15
NIFTY,23200,14-Nov-2024,CE,1367.5
NIFTY,23200,21-Nov-2024,PE,34.25
NIFTY,23200,21-Nov-2024,CE,1405.35
NIFTY,23200,28-Nov-2024,PE,91.1
NIFTY,23200,28-Nov-2024,CE,1275.5
NIFTY,23200,05-Dec-2024,PE,38.9
NIFTY,23200,26-Dec-2024,PE,170.55
NIFTY,23200,26-Dec-2024,CE,1590.25
NIFTY,23200,30-Jan-2025,PE,213.0
NIFTY,23250,07-Nov-2024,PE,11.15
NIFTY,23250,07-Nov-2024,CE,1053.45
NIFTY,23250,14-Nov-2024,PE,28.8
NIFTY,23250,14-Nov-2024,CE,1244.2
NIFTY,23250,21-Nov-2024,PE,33.1
NIFTY,23250,21-Nov-2024,CE,1350.75
NIFTY,23250,28-Nov-2024,PE,94.05
NIFTY,23250,28-Nov-2024,CE,1313.35
NIFTY,23250,05-Dec-2024,PE,42.1
NIFTY,23250,26-Dec-2024,PE,134.2
NIFTY,23250,26-Dec-2024,CE,1618.65
NIFTY,23250,30-Jan-2025,PE,100.1
NIFTY,23300,07-Nov-2024,PE,13.05
NIFTY,23300,07-Nov-2024,CE,991.0
NIFTY,23300,14-Nov-2024,PE,36.85
NIFTY,23300,14-Nov-2024,CE,1196.4
NIFTY,23300,21-Nov-2024,PE,36.05
NIFTY,23300,21-Nov-2024,CE,1296.15
NIFTY,23300,28-Nov-2024,PE,101.8
NIFTY,23300,28-Nov-2024,CE,1189.05
NIFTY,23300,05-Dec-2024,PE,47.85
NIFTY,23300,26-Dec-2024,PE,182.95
NIFTY,23300,26-Dec-2024,CE,1574.0
NIFTY,23300,30-Jan-2025,PE,233.05
NIFTY,23350,07-Nov-2024,PE,15.05
NIFTY,23350,07-Nov-2024,CE,944.6
NIFTY,23350,14-Nov-2024,PE,37.0
NIFTY,23350,14-Nov-2024,CE,1154.05
NIFTY,23350,21-Nov-2024,PE,33.1
NIFTY,23350,21-Nov-2024,CE,1241.55
NIFTY,23350,28-Nov-2024,PE,105.65
NIFTY,23350,28-Nov-2024,CE,1222.85
NIFTY,23350,05-Dec-2024,PE,50.1
NIFTY,23350,26-Dec-2024,PE,141.1
NIFTY,23350,26-Dec-2024,CE,1540.15
NIFTY,23350,30-Jan-2025,PE,101.1
NIFTY,23400,07-Nov-2024,PE,18.15
NIFTY,23400,07-Nov-2024,CE,898.1
NIFTY,23400,14-Nov-2024,PE,44.95
NIFTY,23400,14-Nov-2024,CE,1103.1
NIFTY,23400,21-Nov-2024,PE,73.0
NIFTY,23400,21-Nov-2024,CE,1186.95
NIFTY,23400,28-Nov-2024,PE,116.45
NIFTY,23400,28-Nov-2024,CE,1103.4
NIFTY,23400,05-Dec-2024,PE,57.6
NIFTY,23400,26-Dec-2024,PE,197.55
NIFTY,23400,26-Dec-2024,CE,1495.65
NIFTY,23400,30-Jan-2025,PE,252.85
NIFTY,23450,07-Nov-2024,PE,20.55
NIFTY,23450,07-Nov-2024,CE,853.5
NIFTY,23450,14-Nov-2024,PE,46.65
NIFTY,23450,14-Nov-2024,CE,1048.6
NIFTY,23450,21-Nov-2024,PE,50.1
NIFTY,23450,21-Nov-2024,CE,1142.9
NIFTY,23450,28-Nov-2024,PE,123.7
NIFTY,23450,28-Nov-2024,CE,1135.95
NIFTY,23450,05-Dec-2024,PE,59.1
NIFTY,23450,26-Dec-2024,PE,130.15
NIFTY,23450,26-Dec-2024,CE,1438.25
NIFTY,23450,30-Jan-2025,PE,95.1
NIFTY,23500,07-Nov-2024,PE,24.4
NIFTY,23500,07-Nov-2024,CE,802.4
NIFTY,23500,14-Nov-2024,PE,55.05
NIFTY,23500,14-Nov-2024,CE,890.5
NIFTY,23500,21-Nov-2024,PE,92.2
NIFTY,23500,21-Nov-2024,CE,1088.2
NIFTY,23500,28-Nov-2024,PE,135.05
NIFTY,23500,28-Nov-2024,CE,1007.0
NIFTY,23500,05-Dec-2024,PE,116.4
NIFTY,23500,26-Dec-2024,PE,232.1
NIFTY,23500,26-Dec-2024,CE,1251.9
NIFTY,23500,30-Jan-2025,PE,301.55
NIFTY,23500,30-Jan-2025,CE,0.0
NIFTY,23550,07-Nov-2024,PE,28.25
NIFTY,23550,07-Nov-2024,CE,757.05
NIFTY,23550,14-Nov-2024,PE,61.3
NIFTY,23550,14-Nov-2024,CE,963.8
NIFTY,23550,21-Nov-2024,PE,57.05
NIFTY,23550,21-Nov-2024,CE,1065.0
NIFTY,23550,28-Nov-2024,PE,141.75
NIFTY,23550,28-Nov-2024,CE,1051.1
NIFTY,23550,05-Dec-2024,PE,68.05
NIFTY,23550,26-Dec-2024,PE,117.55
NIFTY,23550,26-Dec-2024,CE,1363.35
NIFTY,23550,30-Jan-2025,PE,105.1
NIFTY,23600,07-Nov-2024,PE,32.95
NIFTY,23600,07-Nov-2024,CE,714.75
NIFTY,23600,14-Nov-2024,PE,69.55
NIFTY,23600,14-Nov-2024,CE,918.75
NIFTY,23600,21-Nov-2024,PE,103.3
NIFTY,23600,21-Nov-2024,CE,969.55
NIFTY,23600,28-Nov-2024,PE,149.65
NIFTY,23600,28-Nov-2024,CE,935.0
NIFTY,23600,05-Dec-2024,PE,75.55
NIFTY,23600,26-Dec-2024,PE,247.25
NIFTY,23600,26-Dec-2024,CE,1205.8
NIFTY,23600,30-Jan-2025,PE,303.1
NIFTY,23650,07-Nov-2024,PE,38.75
NIFTY,23650,07-Nov-2024,CE,687.6
NIFTY,23650,14-Nov-2024,PE,75.2
NIFTY,23650,14-Nov-2024,CE,877.75
NIFTY,23650,21-Nov-2024,PE,67.85
NIFTY,23650,21-Nov-2024,CE,939.7
NIFTY,23650,28-Nov-2024,PE,160.9
NIFTY,23650,28-Nov-2024,CE,969.05
NIFTY,23650,05-Dec-2024,PE,95.65
NIFTY,23650,26-Dec-2024,PE,145.1
NIFTY,23650,26-Dec-2024,CE,1282.3
NIFTY,23650,30-Jan-2025,PE,150.1
NIFTY,23700,07-Nov-2024,PE,44.65
NIFTY,23700,07-Nov-2024,CE,622.8
NIFTY,23700,14-Nov-2024,PE,85.6
NIFTY,23700,14-Nov-2024,CE,736.35
NIFTY,23700,21-Nov-2024,PE,130.4
NIFTY,23700,21-Nov-2024,CE,825.65
NIFTY,23700,28-Nov-2024,PE,173.35
NIFTY,23700,28-Nov-2024,CE,858.4
NIFTY,23700,05-Dec-2024,PE,197.9
NIFTY,23700,26-Dec-2024,PE,263.95
NIFTY,23700,26-Dec-2024,CE,1169.85
NIFTY,23700,30-Jan-2025,PE,331.1
NIFTY,23750,07-Nov-2024,PE,51.2
NIFTY,23750,07-Nov-2024,CE,583.75
NIFTY,23750,14-Nov-2024,PE,92.0
NIFTY,23750,14-Nov-2024,CE,711.05
NIFTY,23750,21-Nov-2024,PE,90.9
NIFTY,23750,21-Nov-2024,CE,799.95
NIFTY,23750,28-Nov-2024,PE,183.75
NIFTY,23750,28-Nov-2024,CE,830.0
NIFTY,23750,05-Dec-2024,PE,184.3
NIFTY,23750,26-Dec-2024,PE,272.35
NIFTY,23750,26-Dec-2024,CE,1224.25
NIFTY,23750,30-Jan-2025,PE,341.6
NIFTY,23800,07-Nov-2024,PE,59.4
NIFTY,23800,07-Nov-2024,CE,537.0
NIFTY,23800,14-Nov-2024,PE,102.55
NIFTY,23800,14-Nov-2024,CE,639.85
NIFTY,23800,21-Nov-2024,PE,152.25
NIFTY,23800,21-Nov-2024,CE,822.7
NIFTY,23800,28-Nov-2024,PE,198.05
NIFTY,23800,28-Nov-2024,CE,779.0
NIFTY,23800,05-Dec-2024,PE,92.9
NIFTY,23800,26-Dec-2024,PE,290.5
NIFTY,23800,26-Dec-2024,CE,1042.1
NIFTY,23800,30-Jan-2025,PE,347.05
NIFTY,23800,30-Jan-2025,CE,0.0
NIFTY,23850,07-Nov-2024,PE,68.3
NIFTY,23850,07-Nov-2024,CE,493.15
NIFTY,23850,14-Nov-2024,PE,118.0
NIFTY,23850,14-Nov-2024,CE,627.65
NIFTY,23850,21-Nov-2024,PE,106.85
NIFTY,23850,21-Nov-2024,CE,717.15
NIFTY,23850,28-Nov-2024,PE,206.1
NIFTY,23850,28-Nov-2024,CE,743.55
NIFTY,23850,05-Dec-2024,PE,103.15
NIFTY,23850,26-Dec-2024,PE,295.7
NIFTY,23850,26-Dec-2024,CE,1138.25
NIFTY,23850,30-Jan-2025,PE,370.15
NIFTY,23900,07-Nov-2024,PE,78.1
NIFTY,23900,07-Nov-2024,CE,453.0
NIFTY,23900,14-Nov-2024,PE,128.75
NIFTY,23900,14-Nov-2024,CE,555.95
NIFTY,23900,21-Nov-2024,PE,173.0
NIFTY,23900,21-Nov-2024,CE,645.4
NIFTY,23900,28-Nov-2024,PE,223.55
NIFTY,23900,28-Nov-2024,CE,710.9
NIFTY,23900,05-Dec-2024,PE,248.0
NIFTY,23900,26-Dec-2024,PE,321.9
NIFTY,23900,26-Dec-2024,CE,975.4
NIFTY,23900,30-Jan-2025,PE,379.5
NIFTY,23900,30-Jan-2025,CE,1264.9
NIFTY,23950,07-Nov-2024,PE,90.0
NIFTY,23950,07-Nov-2024,CE,417.1
NIFTY,23950,14-Nov-2024,PE,141.25
NIFTY,23950,14-Nov-2024,CE,521.6
NIFTY,23950,21-Nov-2024,PE,181.55
NIFTY,23950,21-Nov-2024,CE,610.75
NIFTY,23950,28-Nov-2024,PE,234.8
NIFTY,23950,28-Nov-2024,CE,742.4
NIFTY,23950,05-Dec-2024,PE,258.3
NIFTY,23950,26-Dec-2024,PE,323.45
NIFTY,23950,26-Dec-2024,CE,1015.2
NIFTY,23950,30-Jan-2025,PE,400.55
NIFTY,24000,07-Nov-2024,PE,101.8
NIFTY,24000,07-Nov-2024,CE,377.0
NIFTY,24000,14-Nov-2024,PE,157.1
NIFTY,24000,14-Nov-2024,CE,479.5
NIFTY,24000,21-Nov-2024,PE,207.2
NIFTY,24000,21-Nov-2024,CE,574.75
