instrument_name,strike_price,expiry_date,side,bid/ask
NIFTY,24000,28-Nov-2024,PE,253.55
NIFTY,24000,28-Nov-2024,CE,635.0
NIFTY,24000,05-Dec-2024,PE,284.6
NIFTY,24000,05-Dec-2024,CE,724.45
NIFTY,24000,26-Dec-2024,PE,358.1
NIFTY,24000,26-Dec-2024,CE,884.9
NIFTY,24000,30-Jan-2025,PE,437.3
NIFTY,24000,30-Jan-2025,CE,1129.6
NIFTY,24000,27-Mar-2025,PE,500.0
NIFTY,24000,27-Mar-2025,CE,1405.0
NIFTY,24000,26-Jun-2025,PE,585.0
NIFTY,24000,26-Jun-2025,CE,1815.25
NIFTY,24000,25-Sep-2025,PE,417.0
NIFTY,24000,24-Dec-2025,PE,735.65
NIFTY,24000,24-Dec-2025,CE,2699.9
NIFTY,24000,25-Jun-2026,PE,771.75
NIFTY,24000,25-Jun-2026,CE,0.0
NIFTY,24000,31-Dec-2026,PE,751.95
NIFTY,24000,24-Jun-2027,PE,717.15
NIFTY,24000,30-Dec-2027,PE,675.6
NIFTY,24000,29-Jun-2028,PE,633.05
NIFTY,24000,28-Dec-2028,PE,590.25
NIFTY,24000,28-Jun-2029,PE,548.55
NIFTY,24050,07-Nov-2024,PE,116.15
NIFTY,24050,07-Nov-2024,CE,343.75
NIFTY,24050,14-Nov-2024,PE,172.0
NIFTY,24050,14-Nov-2024,CE,450.7
NIFTY,24050,21-Nov-2024,PE,153.05
NIFTY,24050,21-Nov-2024,CE,557.2
NIFTY,24050,28-Nov-2024,PE,267.75
NIFTY,24050,28-Nov-2024,CE,614.25
NIFTY,24050,05-Dec-2024,PE,35.45
NIFTY,24050,05-Dec-2024,CE,703.8
NIFTY,24050,26-Dec-2024,PE,362.95
NIFTY,24050,26-Dec-2024,CE,873.55
NIFTY,24050,30-Jan-2025,PE,438.75
NIFTY,24050,30-Jan-2025,CE,1170.45
NIFTY,24100,07-Nov-2024,PE,131.5
NIFTY,24100,07-Nov-2024,CE,308.5
NIFTY,24100,14-Nov-2024,PE,186.7
NIFTY,24100,14-Nov-2024,CE,414.8
NIFTY,24100,21-Nov-2024,PE,235.55
NIFTY,24100,21-Nov-2024,CE,567.2
NIFTY,24100,28-Nov-2024,PE,284.05
NIFTY,24100,28-Nov-2024,CE,566.0
NIFTY,24100,05-Dec-2024,PE,308.95
NIFTY,24100,05-Dec-2024,CE,657.65
NIFTY,24100,26-Dec-2024,PE,373.65
NIFTY,24100,26-Dec-2024,CE,814.0
NIFTY,24100,30-Jan-2025,PE,446.0
NIFTY,24100,30-Jan-2025,CE,1160.7
NIFTY,24150,07-Nov-2024,PE,149.4
NIFTY,24150,07-Nov-2024,CE,275.75
NIFTY,24150,14-Nov-2024,PE,207.0
NIFTY,24150,14-Nov-2024,CE,385.0
NIFTY,24150,21-Nov-2024,PE,246.2
NIFTY,24150,21-Nov-2024,CE,480.2
NIFTY,24150,28-Nov-2024,PE,298.4
NIFTY,24150,28-Nov-2024,CE,537.75
NIFTY,24150,05-Dec-2024,PE,224.35
NIFTY,24150,05-Dec-2024,CE,628.25
NIFTY,24150,26-Dec-2024,PE,395.4
NIFTY,24150,26-Dec-2024,CE,802.7
NIFTY,24150,30-Jan-2025,PE,455.9
NIFTY,24150,30-Jan-2025,CE,1095.05
NIFTY,24200,07-Nov-2024,PE,168.15
NIFTY,24200,07-Nov-2024,CE,243.95
NIFTY,24200,14-Nov-2024,PE,226.0
NIFTY,24200,14-Nov-2024,CE,348.9
NIFTY,24200,21-Nov-2024,PE,272.4
NIFTY,24200,21-Nov-2024,CE,435.0
NIFTY,24200,28-Nov-2024,PE,320.0
NIFTY,24200,28-Nov-2024,CE,506.85
NIFTY,24200,05-Dec-2024,PE,349.05
NIFTY,24200,05-Dec-2024,CE,588.65
NIFTY,24200,26-Dec-2024,PE,418.85
NIFTY,24200,26-Dec-2024,CE,756.2
NIFTY,24200,30-Jan-2025,PE,476.8
NIFTY,24200,30-Jan-2025,CE,1041.35
NIFTY,24250,07-Nov-2024,PE,190.0
NIFTY,24250,07-Nov-2024,CE,215.1
NIFTY,24250,14-Nov-2024,PE,241.6
NIFTY,24250,14-Nov-2024,CE,318.75
NIFTY,24250,21-Nov-2024,PE,284.4
NIFTY,24250,21-Nov-2024,CE,409.65
NIFTY,24250,28-Nov-2024,PE,340.05
NIFTY,24250,28-Nov-2024,CE,472.5
NIFTY,24250,05-Dec-2024,PE,52.95
NIFTY,24250,05-Dec-2024,CE,566.55
NIFTY,24250,26-Dec-2024,PE,428.1
NIFTY,24250,26-Dec-2024,CE,718.6
NIFTY,24250,30-Jan-2025,PE,485.95
NIFTY,24250,30-Jan-2025,CE,1020.55
NIFTY,24300,07-Nov-2024,PE,212.05
NIFTY,24300,07-Nov-2024,CE,186.95
NIFTY,24300,14-Nov-2024,PE,266.2
NIFTY,24300,14-Nov-2024,CE,288.7
NIFTY,24300,21-Nov-2024,PE,311.55
NIFTY,24300,21-Nov-2024,CE,378.6
NIFTY,24300,28-Nov-2024,PE,360.05
NIFTY,24300,28-Nov-2024,CE,445.0
NIFTY,24300,05-Dec-2024,PE,388.4
NIFTY,24300,05-Dec-2024,CE,524.75
NIFTY,24300,26-Dec-2024,PE,443.3
NIFTY,24300,26-Dec-2024,CE,688.0
NIFTY,24300,30-Jan-2025,PE,443.45
NIFTY,24300,30-Jan-2025,CE,876.8
NIFTY,24350,07-Nov-2024,PE,236.2
NIFTY,24350,07-Nov-2024,CE,161.8
NIFTY,24350,14-Nov-2024,PE,290.0
NIFTY,24350,14-Nov-2024,CE,265.0
NIFTY,24350,21-Nov-2024,PE,332.6
NIFTY,24350,21-Nov-2024,CE,351.5
NIFTY,24350,28-Nov-2024,PE,380.0
NIFTY,24350,28-Nov-2024,CE,417.6
NIFTY,24350,05-Dec-2024,PE,3.7
NIFTY,24350,05-Dec-2024,CE,508.05
NIFTY,24350,26-Dec-2024,PE,466.6
NIFTY,24350,26-Dec-2024,CE,661.9
NIFTY,24350,30-Jan-2025,PE,512.35
NIFTY,24350,30-Jan-2025,CE,953.9
NIFTY,24400,07-Nov-2024,PE,261.65
NIFTY,24400,07-Nov-2024,CE,137.95
NIFTY,24400,14-Nov-2024,PE,314.05
NIFTY,24400,14-Nov-2024,CE,237.8
NIFTY,24400,21-Nov-2024,PE,354.35
NIFTY,24400,21-Nov-2024,CE,325.05
NIFTY,24400,28-Nov-2024,PE,401.1
NIFTY,24400,28-Nov-2024,CE,388.85
NIFTY,24400,05-Dec-2024,PE,43.65
NIFTY,24400,05-Dec-2024,CE,471.25
NIFTY,24400,26-Dec-2024,PE,485.55
NIFTY,24400,26-Dec-2024,CE,630.0
NIFTY,24400,30-Jan-2025,PE,533.65
NIFTY,24400,30-Jan-2025,CE,910.0
NIFTY,24450,07-Nov-2024,PE,290.75
NIFTY,24450,07-Nov-2024,CE,116.6
NIFTY,24450,14-Nov-2024,PE,324.05
NIFTY,24450,14-Nov-2024,CE,215.15
NIFTY,24450,21-Nov-2024,PE,364.15
NIFTY,24450,21-Nov-2024,CE,307.7
NIFTY,24450,28-Nov-2024,PE,421.8
NIFTY,24450,28-Nov-2024,CE,363.55
NIFTY,24450,05-Dec-2024,PE,6.6
NIFTY,24450,05-Dec-2024,CE,452.95
NIFTY,24450,26-Dec-2024,PE,496.75
NIFTY,24450,26-Dec-2024,CE,612.2
NIFTY,24450,30-Jan-2025,PE,539.3
NIFTY,24450,30-Jan-2025,CE,891.4
NIFTY,24500,07-Nov-2024,PE,321.0
NIFTY,24500,07-Nov-2024,CE,97.1
NIFTY,24500,14-Nov-2024,PE,366.55
NIFTY,24500,14-Nov-2024,CE,189.85
NIFTY,24500,21-Nov-2024,PE,401.35
NIFTY,24500,21-Nov-2024,CE,273.4
NIFTY,24500,28-Nov-2024,PE,452.0
NIFTY,24500,28-Nov-2024,CE,334.05
NIFTY,24500,05-Dec-2024,PE,461.35
NIFTY,24500,05-Dec-2024,CE,414.75
NIFTY,24500,26-Dec-2024,PE,539.8
NIFTY,24500,26-Dec-2024,CE,569.0
NIFTY,24500,30-Jan-2025,PE,615.0
NIFTY,24500,30-Jan-2025,CE,760.0
NIFTY,24550,07-Nov-2024,PE,351.1
NIFTY,24550,07-Nov-2024,CE,80.5
NIFTY,24550,14-Nov-2024,PE,390.3
NIFTY,24550,14-Nov-2024,CE,172.1
NIFTY,24550,21-Nov-2024,PE,338.8
NIFTY,24550,21-Nov-2024,CE,260.35
NIFTY,24550,28-Nov-2024,PE,475.0
NIFTY,24550,28-Nov-2024,CE,313.2
NIFTY,24550,05-Dec-2024,CE,399.75
NIFTY,24550,26-Dec-2024,PE,546.55
NIFTY,24550,26-Dec-2024,CE,551.7
NIFTY,24550,30-Jan-2025,CE,826.85
NIFTY,24600,07-Nov-2024,PE,389.0
NIFTY,24600,07-Nov-2024,CE,65.55
NIFTY,24600,14-Nov-2024,PE,421.3
NIFTY,24600,14-Nov-2024,CE,149.1
NIFTY,24600,21-Nov-2024,PE,450.05
NIFTY,24600,21-Nov-2024,CE,227.3
NIFTY,24600,28-Nov-2024,PE,502.0
NIFTY,24600,28-Nov-2024,CE,286.0
NIFTY,24600,05-Dec-2024,PE,504.3
NIFTY,24600,05-Dec-2024,CE,374.6
NIFTY,24600,26-Dec-2024,PE,575.3
NIFTY,24600,26-Dec-2024,CE,527.15
NIFTY,24600,30-Jan-2025,PE,590.15
NIFTY,24600,30-Jan-2025,CE,794.95
NIFTY,24650,07-Nov-2024,PE,424.4
NIFTY,24650,07-Nov-2024,CE,52.85
NIFTY,24650,14-Nov-2024,PE,447.7
NIFTY,24650,14-Nov-2024,CE,134.1
NIFTY,24650,21-Nov-2024,PE,465.0
NIFTY,24650,21-Nov-2024,CE,216.7
NIFTY,24650,28-Nov-2024,PE,525.6
NIFTY,24650,28-Nov-2024,CE,276.3
NIFTY,24650,05-Dec-2024,CE,360.7
NIFTY,24650,26-Dec-2024,PE,571.1
NIFTY,24650,26-Dec-2024,CE,511.8
NIFTY,24650,30-Jan-2025,CE,778.3
NIFTY,24700,07-Nov-2024,PE,463.8
NIFTY,24700,07-Nov-2024,CE,42.1
NIFTY,24700,14-Nov-2024,PE,465.0
NIFTY,24700,14-Nov-2024,CE,114.95
NIFTY,24700,21-Nov-2024,PE,499.2
NIFTY,24700,21-Nov-2024,CE,187.5
NIFTY,24700,28-Nov-2024,PE,560.0
NIFTY,24700,28-Nov-2024,CE,244.4
NIFTY,24700,05-Dec-2024,CE,328.1
NIFTY,24700,26-Dec-2024,PE,624.45
NIFTY,24700,26-Dec-2024,CE,475.35
NIFTY,24700,30-Jan-2025,PE,629.9
NIFTY,24700,30-Jan-2025,CE,739.8
NIFTY,24750,07-Nov-2024,PE,506.35
NIFTY,24750,07-Nov-2024,CE,33.15
NIFTY,24750,14-Nov-2024,PE,518.9
NIFTY,24750,14-Nov-2024,CE,102.95
NIFTY,24750,21-Nov-2024,PE,6.65
NIFTY,24750,21-Nov-2024,CE,174.1
NIFTY,24750,28-Nov-2024,PE,578.9
NIFTY,24750,28-Nov-2024,CE,224.9
NIFTY,24750,05-Dec-2024,CE,307.4
NIFTY,24750,26-Dec-2024,PE,627.2
NIFTY,24750,26-Dec-2024,CE,451.4
NIFTY,24800,07-Nov-2024,PE,546.95
NIFTY,24800,07-Nov-2024,CE,25.55
NIFTY,24800,14-Nov-2024,PE,559.0
NIFTY,24800,14-Nov-2024,CE,89.2
NIFTY,24800,21-Nov-2024,PE,377.25
NIFTY,24800,21-Nov-2024,CE,153.0
NIFTY,24800,28-Nov-2024,PE,616.3
NIFTY,24800,28-Nov-2024,CE,205.1
NIFTY,24800,05-Dec-2024,CE,288.45
NIFTY,24800,26-Dec-2024,PE,655.8
NIFTY,24800,26-Dec-2024,CE,410.0
NIFTY,24800,30-Jan-2025,PE,658.65
NIFTY,24800,30-Jan-2025,CE,705.0
NIFTY,24850,07-Nov-2024,PE,581.8
NIFTY,24850,07-Nov-2024,CE,20.0
NIFTY,24850,14-Nov-2024,PE,594.2
NIFTY,24850,14-Nov-2024,CE,78.1
NIFTY,24850,21-Nov-2024,PE,0.0
NIFTY,24850,21-Nov-2024,CE,135.95
NIFTY,24850,28-Nov-2024,PE,626.0
NIFTY,24850,28-Nov-2024,CE,187.85
NIFTY,24850,05-Dec-2024,CE,268.65
NIFTY,24850,26-Dec-2024,PE,665.65
NIFTY,24850,26-Dec-2024,CE,422.9
NIFTY,24900,07-Nov-2024,PE,636.4
NIFTY,24900,07-Nov-2024,CE,15.75
NIFTY,24900,14-Nov-2024,PE,623.6
NIFTY,24900,14-Nov-2024,CE,64.8
NIFTY,24900,21-Nov-2024,PE,456.7
NIFTY,24900,21-Nov-2024,CE,121.3
NIFTY,24900,28-Nov-2024,PE,670.8
NIFTY,24900,28-Nov-2024,CE,170.8
NIFTY,24900,05-Dec-2024,CE,248.35
NIFTY,24900,26-Dec-2024,PE,703.2
NIFTY,24900,26-Dec-2024,CE,385.3
NIFTY,24900,30-Jan-2025,CE,629.5
NIFTY,24950,07-Nov-2024,PE,646.9
NIFTY,24950,07-Nov-2024,CE,12.2
NIFTY,24950,14-Nov-2024,PE,511.15
NIFTY,24950,14-Nov-2024,CE,55.55
NIFTY,24950,21-Nov-2024,PE,488.7
NIFTY,24950,21-Nov-2024,CE,122.65
NIFTY,24950,28-Nov-2024,PE,700.15
NIFTY,24950,28-Nov-2024,CE,155.45
NIFTY,24950,05-Dec-2024,CE,0.0
NIFTY,24950,26-Dec-2024,PE,720.0
NIFTY,24950,26-Dec-2024,CE,422.65
NIFTY,25000,07-Nov-2024,PE,732.0
NIFTY,25000,07-Nov-2024,CE,9.4
NIFTY,25000,14-Nov-2024,PE,717.0
NIFTY,25000,14-Nov-2024,CE,47.0
NIFTY,25000,21-Nov-2024,PE,711.0
NIFTY,25000,21-Nov-2024,CE,95.85
NIFTY,25000,28-Nov-2024,PE,756.6
NIFTY,25000,28-Nov-2024,CE,140.0
NIFTY,25000,05-Dec-2024,CE,203.25
NIFTY,25000,26-Dec-2024,PE,788.5
NIFTY,25000,26-Dec-2024,CE,329.4
NIFTY,25000,30-Jan-2025,PE,774.0
NIFTY,25000,30-Jan-2025,CE,511.95
NIFTY,25000,27-Mar-2025,PE,850.05
NIFTY,25000,27-Mar-2025,CE,809.85
NIFTY,25000,26-Jun-2025,PE,901.0
NIFTY,25000,26-Jun-2025,CE,1199.95
NIFTY,25000,25-Sep-2025,PE,682.0
NIFTY,25000,24-Dec-2025,PE,1033.5
NIFTY,25000,24-Dec-2025,CE,2099.5
NIFTY,25000,25-Jun-2026,PE,640.0
NIFTY,25000,25-Jun-2026,CE,0.0
NIFTY,25000,31-Dec-2026,PE,599.0
NIFTY,25000,24-Jun-2027,PE,1013.0
NIFTY,25000,30-Dec-2027,PE,936.85
NIFTY,25000,29-Jun-2028,PE,865.85
NIFTY,25000,28-Dec-2028,PE,798.35
NIFTY,25000,28-Jun-2029,PE,735.0
NIFTY,25050,07-Nov-2024,PE,775.2
NIFTY,25050,07-Nov-2024,CE,6.95
NIFTY,25050,14-Nov-2024,PE,598.0
NIFTY,25050,14-Nov-2024,CE,41.0
NIFTY,25050,21-Nov-2024,PE,578.35
NIFTY,25050,21-Nov-2024,CE,99.25
NIFTY,25050,28-Nov-2024,PE,772.95
NIFTY,25050,28-Nov-2024,CE,127.05
NIFTY,25050,05-Dec-2024,CE,249.0
NIFTY,25050,26-Dec-2024,PE,0.0
NIFTY,25050,26-Dec-2024,CE,326.6
NIFTY,25100,07-Nov-2024,PE,825.0
NIFTY,25100,07-Nov-2024,CE,5.55
NIFTY,25100,14-Nov-2024,PE,795.3
NIFTY,25100,14-Nov-2024,CE,33.85
NIFTY,25100,21-Nov-2024,PE,634.35
NIFTY,25100,21-Nov-2024,CE,72.9
NIFTY,25100,28-Nov-2024,PE,813.95
NIFTY,25100,28-Nov-2024,CE,114.05
NIFTY,25100,05-Dec-2024,CE,0.0
NIFTY,25100,26-Dec-2024,PE,830.8
NIFTY,25100,26-Dec-2024,CE,299.5
NIFTY,25100,30-Jan-2025,CE,534.05
NIFTY,25150,07-Nov-2024,PE,872.55
NIFTY,25150,07-Nov-2024,CE,4.45
NIFTY,25150,14-Nov-2024,PE,689.25
NIFTY,25150,14-Nov-2024,CE,29.6
NIFTY,25150,21-Nov-2024,PE,679.95
NIFTY,25150,21-Nov-2024,CE,72.0
NIFTY,25150,28-Nov-2024,PE,851.3
NIFTY,25150,28-Nov-2024,CE,109.45
NIFTY,25150,05-Dec-2024,CE,0.0
NIFTY,25150,26-Dec-2024,PE,733.3
NIFTY,25150,26-Dec-2024,CE,285.0
NIFTY,25200,07-Nov-2024,PE,922.9
NIFTY,25200,07-Nov-2024,CE,3.6
NIFTY,25200,14-Nov-2024,PE,760.55
NIFTY,25200,14-Nov-2024,CE,24.45
NIFTY,25200,21-Nov-2024,PE,725.55
NIFTY,25200,21-Nov-2024,CE,57.35
NIFTY,25200,28-Nov-2024,PE,899.65
NIFTY,25200,28-Nov-2024,CE,91.3
NIFTY,25200,05-Dec-2024,CE,156.9
NIFTY,25200,26-Dec-2024,PE,895.05
NIFTY,25200,26-Dec-2024,CE,254.95
NIFTY,25200,30-Jan-2025,CE,474.8
NIFTY,25250,07-Nov-2024,PE,926.55
NIFTY,25250,07-Nov-2024,CE,3.1
NIFTY,25250,14-Nov-2024,PE,788.65
NIFTY,25250,14-Nov-2024,CE,20.75
NIFTY,25250,21-Nov-2024,PE,0.0
NIFTY,25250,21-Nov-2024,CE,107.0
NIFTY,25250,28-Nov-2024,PE,909.3
NIFTY,25250,28-Nov-2024,CE,82.9
NIFTY,25250,05-Dec-2024,CE,0.0
NIFTY,25250,26-Dec-2024,PE,0.0
NIFTY,25250,26-Dec-2024,CE,264.75
NIFTY,25300,07-Nov-2024,PE,1022.95
NIFTY,25300,07-Nov-2024,CE,2.3
NIFTY,25300,14-Nov-2024,PE,827.25
NIFTY,25300,14-Nov-2024,CE,17.35
NIFTY,25300,21-Nov-2024,PE,816.75
NIFTY,25300,21-Nov-2024,CE,43.7
NIFTY,25300,28-Nov-2024,PE,972.0
NIFTY,25300,28-Nov-2024,CE,71.8
NIFTY,25300,05-Dec-2024,CE,120.65
NIFTY,25300,26-Dec-2024,PE,869.9
NIFTY,25300,26-Dec-2024,CE,221.0
NIFTY,25300,30-Jan-2025,CE,435.65
NIFTY,25350,07-Nov-2024,PE,1033.6
NIFTY,25350,07-Nov-2024,CE,2.15
NIFTY,25350,14-Nov-2024,PE,876.35
NIFTY,25350,14-Nov-2024,CE,14.2
NIFTY,25350,21-Nov-2024,PE,0.0
NIFTY,25350,21-Nov-2024,CE,40.0
NIFTY,25350,28-Nov-2024,PE,1017.9
NIFTY,25350,28-Nov-2024,CE,65.85
NIFTY,25350,05-Dec-2024,CE,0.0
NIFTY,25350,26-Dec-2024,PE,896.0
NIFTY,25350,26-Dec-2024,CE,230.1
NIFTY,25400,07-Nov-2024,PE,1118.35
NIFTY,25400,07-Nov-2024,CE,1.7
NIFTY,25400,14-Nov-2024,PE,919.5
NIFTY,25400,14-Nov-2024,CE,12.6
NIFTY,25400,21-Nov-2024,PE,907.95
NIFTY,25400,21-Nov-2024,CE,36.05
NIFTY,25400,28-Nov-2024,PE,1047.9
NIFTY,25400,28-Nov-2024,CE,57.65
NIFTY,25400,05-Dec-2024,CE,113.7
NIFTY,25400,26-Dec-2024,PE,937.8
NIFTY,25400,26-Dec-2024,CE,197.25
NIFTY,25400,30-Jan-2025,CE,392.85
NIFTY,25450,07-Nov-2024,PE,1164.75
NIFTY,25450,07-Nov-2024,CE,1.85
NIFTY,25450,14-Nov-2024,PE,974.95
NIFTY,25450,14-Nov-2024,CE,11.5
NIFTY,25450,21-Nov-2024,PE,953.55
NIFTY,25450,21-Nov-2024,CE,0.0
NIFTY,25450,28-Nov-2024,PE,1090.3
NIFTY,25450,28-Nov-2024,CE,51.95
NIFTY,25450,05-Dec-2024,CE,0.0
NIFTY,25450,26-Dec-2024,PE,878.4
NIFTY,25450,26-Dec-2024,CE,296.7
NIFTY,25500,07-Nov-2024,PE,1220.15
NIFTY,25500,07-Nov-2024,CE,1.7
NIFTY,25500,14-Nov-2024,PE,1040.25
NIFTY,25500,14-Nov-2024,CE,9.65
NIFTY,25500,21-Nov-2024,PE,999.15
NIFTY,25500,21-Nov-2024,CE,24.5
NIFTY,25500,28-Nov-2024,PE,1155.0
NIFTY,25500,28-Nov-2024,CE,46.4
NIFTY,25500,05-Dec-2024,CE,84.95
NIFTY,25500,26-Dec-2024,PE,1114.95
NIFTY,25500,26-Dec-2024,CE,170.0
NIFTY,25500,30-Jan-2025,PE,0.0
NIFTY,25500,30-Jan-2025,CE,350.0
NIFTY,25550,07-Nov-2024,PE,1219.95
NIFTY,25550,07-Nov-2024,CE,1.6
NIFTY,25550,14-Nov-2024,PE,1082.8
NIFTY,25550,14-Nov-2024,CE,8.5
NIFTY,25550,21-Nov-2024,PE,1044.75
NIFTY,25550,21-Nov-2024,CE,37.0
NIFTY,25550,28-Nov-2024,PE,1086.6
NIFTY,25550,28-Nov-2024,CE,42.45
NIFTY,25550,05-Dec-2024,CE,0.0
NIFTY,25550,26-Dec-2024,PE,949.6
NIFTY,25550,26-Dec-2024,CE,164.4
NIFTY,25600,07-Nov-2024,PE,1271.15
NIFTY,25600,07-Nov-2024,CE,1.6
NIFTY,25600,14-Nov-2024,PE,1112.2
NIFTY,25600,14-Nov-2024,CE,9.2
NIFTY,25600,21-Nov-2024,PE,1090.35
NIFTY,25600,21-Nov-2024,CE,28.5
NIFTY,25600,28-Nov-2024,PE,1231.35
NIFTY,25600,28-Nov-2024,CE,36.45
NIFTY,25600,05-Dec-2024,CE,84.1
NIFTY,25600,26-Dec-2024,PE,999.75
NIFTY,25600,26-Dec-2024,CE,144.0
NIFTY,25600,30-Jan-2025,CE,345.0
NIFTY,25650,07-Nov-2024,PE,1320.15
NIFTY,25650,07-Nov-2024,CE,1.45
NIFTY,25650,14-Nov-2024,PE,1162.6
NIFTY,25650,14-Nov-2024,CE,8.95
NIFTY,25650,21-Nov-2024,PE,1135.95
NIFTY,25650,21-Nov-2024,CE,38.0
NIFTY,25650,28-Nov-2024,PE,1161.05
NIFTY,25650,28-Nov-2024,CE,36.5
NIFTY,25650,05-Dec-2024,CE,0.0
NIFTY,25650,26-Dec-2024,PE,1024.55
NIFTY,25650,26-Dec-2024,CE,147.5
NIFTY,25650,30-Jan-2025,CE,590.0
NIFTY,25700,07-Nov-2024,PE,1422.0
NIFTY,25700,07-Nov-2024,CE,1.5
NIFTY,25700,14-Nov-2024,PE,1206.4
NIFTY,25700,14-Nov-2024,CE,6.0
NIFTY,25700,21-Nov-2024,PE,1181.55
NIFTY,25700,21-Nov-2024,CE,17.9
NIFTY,25700,28-Nov-2024,PE,1322.3
NIFTY,25700,28-Nov-2024,CE,29.0
NIFTY,25700,05-Dec-2024,CE,72.65
NIFTY,25700,26-Dec-2024,PE,1200.45
NIFTY,25700,26-Dec-2024,CE,120.0
NIFTY,25700,30-Jan-2025,CE,325.0
NIFTY,25750,07-Nov-2024,PE,1432.45
NIFTY,25750,07-Nov-2024,CE,1.4
NIFTY,25750,14-Nov-2024,PE,1251.7
NIFTY,25750,14-Nov-2024,CE,6.3
NIFTY,25750,21-Nov-2024,PE,1227.15
NIFTY,25750,21-Nov-2024,CE,22.95
NIFTY,25750,28-Nov-2024,PE,1307.35
NIFTY,25750,28-Nov-2024,CE,25.75
NIFTY,25750,05-Dec-2024,CE,0.0
NIFTY,25750,26-Dec-2024,PE,1070.0
NIFTY,25750,26-Dec-2024,CE,129.95
NIFTY,25750,30-Jan-2025,CE,345.0
NIFTY,25800,07-Nov-2024,PE,1519.15
NIFTY,25800,07-Nov-2024,CE,1.4
NIFTY,25800,14-Nov-2024,PE,1306.4
NIFTY,25800,14-Nov-2024,CE,5.0
NIFTY,25800,21-Nov-2024,PE,1272.75
NIFTY,25800,21-Nov-2024,CE,20.0
NIFTY,25800,28-Nov-2024,PE,1415.9
NIFTY,25800,28-Nov-2024,CE,23.85
NIFTY,25800,05-Dec-2024,CE,63.4
NIFTY,25800,26-Dec-2024,PE,1319.3
NIFTY,25800,26-Dec-2024,CE,103.8
NIFTY,25800,30-Jan-2025,CE,305.0
NIFTY,25850,07-Nov-2024,PE,1552.9
NIFTY,25850,07-Nov-2024,CE,1.45
NIFTY,25850,14-Nov-2024,PE,1347.2
NIFTY,25850,14-Nov-2024,CE,7.9
NIFTY,25850,21-Nov-2024,PE,1318.35
NIFTY,25850,21-Nov-2024,CE,24.95
NIFTY,25850,28-Nov-2024,PE,1345.7
